Date,Open,High,Low,Close,Volume
2025-09-10,2.740000009536743,2.7799999713897705,2.6500000953674316,2.740000009536743,120613.0
2025-09-11,2.7699999809265137,2.7699999809265137,2.5999999046325684,2.6500000953674316,375664.0
2025-09-12,2.700000047683716,2.7300000190734863,2.5999999046325684,2.6500000953674316,140793.0
2025-09-15,2.700000047683716,2.700000047683716,2.5299999713897705,2.619999885559082,253296.0
2025-09-16,2.6600000858306885,2.680000066757202,2.559999942779541,2.5799999237060547,119058.0
2025-09-17,2.630000114440918,2.680000066757202,2.5999999046325684,2.619999885559082,131644.0
2025-09-18,2.6600000858306885,2.740000009536743,2.5999999046325684,2.6700000762939453,155890.0
2025-09-19,2.7200000286102295,2.7200000286102295,2.640000104904175,2.680000066757202,115226.0
2025-09-22,2.6700000762939453,2.680000066757202,2.5799999237060547,2.5799999237060547,371651.0
2025-09-23,2.5199999809265137,2.5999999046325684,2.5199999809265137,2.5799999237060547,130816.0
2025-09-24,2.569999933242798,2.619999885559082,2.549999952316284,2.5899999141693115,175109.0
2025-09-25,2.5199999809265137,2.5999999046325684,2.5199999809265137,2.5799999237060547,179741.0
2025-09-26,2.5799999237060547,2.690000057220459,2.509999990463257,2.569999933242798,193392.0
2025-09-29,2.619999885559082,2.690000057220459,2.569999933242798,2.680000066757202,1018495.0
2025-09-30,2.680000066757202,2.809999942779541,2.6500000953674316,2.809999942779541,675691.0
2025-10-01,2.940000057220459,2.950000047683716,2.940000057220459,2.950000047683716,311700.0
2025-10-03,3.0899999141693115,3.0899999141693115,2.799999952316284,2.9100000858306885,863706.0
2025-10-06,2.9600000381469727,2.9600000381469727,2.799999952316284,2.8399999141693115,217824.0
2025-10-07,2.819999933242798,2.8499999046325684,2.7300000190734863,2.7699999809265137,142875.0
2025-10-08,2.799999952316284,2.990000009536743,2.680000066757202,2.930000066757202,434291.0
2025-10-09,2.9800000190734863,3.180000066757202,2.9100000858306885,3.109999895095825,403988.0
2025-10-10,3.1600000858306885,3.4200000762939453,3.1500000953674316,3.4000000953674316,1411753.0
2025-10-13,3.4200000762939453,3.740000009536743,3.3399999141693115,3.740000009536743,3204112.0
2025-10-14,3.9100000858306885,3.9200000762939453,3.700000047683716,3.890000104904175,3932793.0
2025-10-15,3.880000114440918,4.079999923706055,3.759999990463257,3.990000009536743,2165797.0
2025-10-16,3.990000009536743,4.159999847412109,3.7899999618530273,3.859999895095825,641390.0
2025-10-17,3.930000066757202,3.930000066757202,3.6600000858306885,3.6600000858306885,436835.0
2025-10-20,3.619999885559082,3.8399999141693115,3.4700000286102295,3.5299999713897705,985737.0
2025-10-21,3.690000057220459,3.690000057220459,3.549999952316284,3.609999895095825,115496.0
2025-10-23,3.640000104904175,3.7899999618530273,3.430000066757202,3.630000114440918,714630.0
2025-10-24,3.559999942779541,3.809999942779541,3.440000057220459,3.7799999713897705,1122136.0
2025-10-27,3.809999942779541,3.890000104904175,3.6700000762939453,3.7899999618530273,524933.0
2025-10-28,3.700000047683716,3.8399999141693115,3.6700000762939453,3.690000057220459,379604.0
2025-10-29,3.6700000762939453,3.7899999618530273,3.559999942779541,3.5799999237060547,198401.0
2025-10-30,3.5899999141693115,3.5899999141693115,3.4200000762939453,3.4800000190734863,351483.0
2025-10-31,3.4800000190734863,3.640000104904175,3.3299999237060547,3.549999952316284,361613.0
2025-11-03,3.4800000190734863,3.690000057220459,3.4800000190734863,3.490000009536743,244722.0
2025-11-04,3.380000114440918,3.5199999809265137,3.380000114440918,3.430000066757202,182087.0
2025-11-05,3.430000066757202,3.430000066757202,3.430000066757202,3.430000066757202,0.0
2025-11-06,3.309999942779541,3.450000047683716,3.309999942779541,3.3499999046325684,173245.0
2025-11-07,3.430000066757202,3.440000057220459,3.309999942779541,3.4100000858306885,158514.0
2025-11-10,3.3499999046325684,3.390000104904175,3.2300000190734863,3.2300000190734863,378311.0
2025-11-11,3.2799999713897705,3.2799999713897705,3.069999933242798,3.140000104904175,249099.0
2025-11-12,3.069999933242798,3.240000009536743,3.049999952316284,3.180000066757202,264819.0
2025-11-13,3.2200000286102295,3.2200000286102295,3.0299999713897705,3.130000114440918,191369.0
2025-11-14,3.1600000858306885,3.1600000858306885,3.049999952316284,3.069999933242798,119884.0
2025-11-17,3.130000114440918,3.1600000858306885,2.9200000762939453,2.950000047683716,327421.0
2025-11-18,2.950000047683716,2.9800000190734863,2.9000000953674316,2.9600000381469727,109225.0
2025-11-19,2.930000066757202,3.0,2.869999885559082,2.9100000858306885,191838.0
2025-11-20,2.9100000858306885,2.9200000762939453,2.759999990463257,2.759999990463257,819048.0
2025-11-21,2.799999952316284,2.799999952316284,2.619999885559082,2.6700000762939453,391667.0
2025-11-24,2.6700000762939453,2.799999952316284,2.630000114440918,2.75,294508.0
2025-11-25,2.8399999141693115,2.880000114440918,2.75,2.880000114440918,214579.0
2025-11-26,2.9100000858306885,3.0199999809265137,2.809999942779541,2.9700000286102295,334711.0
2025-11-27,3.049999952316284,3.049999952316284,2.859999895095825,2.9000000953674316,107683.0
2025-11-28,3.0399999618530273,3.0399999618530273,2.8399999141693115,2.9800000190734863,313621.0
2025-12-01,3.0899999141693115,3.0899999141693115,2.859999895095825,2.9000000953674316,256596.0
2025-12-02,2.9000000953674316,2.9800000190734863,2.819999933242798,2.869999885559082,123214.0
2025-12-03,2.940000057220459,2.940000057220459,2.759999990463257,2.819999933242798,134446.0
2025-12-04,2.759999990463257,2.869999885559082,2.759999990463257,2.8299999237060547,128126.0
2025-12-05,2.759999990463257,3.0399999618530273,2.759999990463257,3.0,443836.0
2025-12-08,2.9000000953674316,3.1600000858306885,2.809999942779541,2.8399999141693115,584525.0
2025-12-09,2.940000057220459,2.950000047683716,2.75,2.8399999141693115,128187.0
2025-12-10,2.9800000190734863,2.9800000190734863,2.799999952316284,2.8399999141693115,83962.0
2025-12-11,2.8299999237060547,3.0,2.7200000286102295,2.8499999046325684,614495.0
2025-12-12,2.930000066757202,2.950000047683716,2.8399999141693115,2.8499999046325684,134294.0
2025-12-15,2.8499999046325684,2.950000047683716,2.609999895095825,2.8299999237060547,530849.0
2025-12-16,2.940000057220459,2.940000057220459,2.740000009536743,2.740000009536743,179141.0
2025-12-17,2.75,2.8299999237060547,2.6500000953674316,2.7100000381469727,126247.0
2025-12-18,2.799999952316284,2.799999952316284,2.6600000858306885,2.7799999713897705,95723.0
